account_id,country,segment,fund_size_eur,strategic_priority_flag
ACME-EU-01500,CH,PIAO,807675424.5835272,False
ACME-EU-01501,IT,PIAO,2860407395.5396805,False
ACME-EU-01502,BE,FAM,4027356214.1706314,True
ACME-EU-01503,BE,FAM,3801044488.021005,False
ACME-EU-01504,IT,FAM,770345623.5641747,True
ACME-EU-01505,CH,PIAO,747098099.2376281,True
ACME-EU-01506,IT,PIAO,1341603664.3568218,False
ACME-EU-01507,LU,PIAO,1806012556.9788451,False
ACME-EU-01508,FR,PIAO,2042869451.4610045,False
ACME-EU-01509,LU,PIAO,3398806386.949893,False
ACME-EU-01510,ES,PIAO,284345480.39701116,False
ACME-EU-01511,CH,PIAO,174328848.42610586,True
ACME-EU-01512,CH,FAM,1960160904.1566012,False
ACME-EU-01513,NL,PIAO,3486121296.997764,False
ACME-EU-01514,DE,FAM,967983279.4394563,False
ACME-EU-01515,ES,FAM,3207880901.800002,False
ACME-EU-01516,BE,PIAO,1299880861.563557,False
ACME-EU-01517,CH,PIAO,4430544457.958768,False
ACME-EU-01518,IT,FAM,4478554031.388816,False
ACME-EU-01519,ES,FAM,1487138734.202351,False
ACME-EU-01520,NL,PIAO,1150738776.0622394,False
ACME-EU-01521,BE,PIAO,2057108556.35909,False
ACME-EU-01522,DE,FAM,1203417394.3155634,False
ACME-EU-01523,DE,PIAO,3362246832.6152267,False
ACME-EU-01524,NL,PIAO,4130497358.0568795,False
ACME-EU-01525,NL,PIAO,3365787562.4251738,True
ACME-EU-01526,IT,FAM,4121927885.799498,False
ACME-EU-01527,CH,FAM,1985563818.875163,True
ACME-EU-01528,DE,FAM,782428536.5735954,False
ACME-EU-01529,BE,PIAO,3690016786.040563,False
ACME-EU-01530,ES,PIAO,1803012051.202628,False
ACME-EU-01531,BE,FAM,3356682855.3204336,False
ACME-EU-01532,FR,FAM,1353949065.9668465,False
ACME-EU-01533,FR,FAM,407066944.39855665,False
ACME-EU-01534,NL,PIAO,4962916395.643329,True
ACME-EU-01535,IT,FAM,781851338.1450658,True
ACME-EU-01536,FR,FAM,4942116548.8234415,False
ACME-EU-01537,DE,PIAO,4886422382.89967,False
ACME-EU-01538,BE,PIAO,3969296701.4362903,False
ACME-EU-01539,BE,PIAO,3297455387.447906,False
ACME-EU-01540,NL,FAM,2889457444.2051725,False
ACME-EU-01541,CH,PIAO,4330641625.343796,False
ACME-EU-01542,CH,PIAO,1447908168.5758202,False
ACME-EU-01543,ES,FAM,2338938381.2119,False
ACME-EU-01544,NL,PIAO,3097330456.863143,False
ACME-EU-01545,LU,FAM,2056541188.8715858,False
ACME-EU-01546,ES,FAM,2138004783.9972496,True
ACME-EU-01547,LU,PIAO,1652093052.8429198,False
ACME-EU-01548,CH,PIAO,2821594851.6059957,False
ACME-EU-01549,NL,PIAO,4253022065.547565,True
ACME-EU-01550,LU,PIAO,1008440361.6535579,False
ACME-EU-01551,NL,PIAO,4672230760.728454,False
ACME-EU-01552,NL,PIAO,3445749181.0874,False
ACME-EU-01553,CH,FAM,4116542790.187471,False
ACME-EU-01554,ES,FAM,2781397272.457428,True
ACME-EU-01555,ES,PIAO,3897803990.4188933,False
ACME-EU-01556,NL,FAM,81985786.29999658,False
ACME-EU-01557,FR,PIAO,4092083743.4728966,False
ACME-EU-01558,IT,FAM,201654156.56774724,True
ACME-EU-01559,CH,FAM,4449676968.437949,False
ACME-EU-01560,IT,FAM,4959821773.445978,False
ACME-EU-01561,IT,PIAO,1471043243.4217124,False
ACME-EU-01562,ES,FAM,1052382462.8726825,False
ACME-EU-01563,ES,PIAO,3827051455.9263453,False
ACME-EU-01564,FR,FAM,1265878678.260346,False
ACME-EU-01565,IT,FAM,4327946353.477845,False
ACME-EU-01566,IT,FAM,515110118.1952261,False
ACME-EU-01567,NL,FAM,630650026.7004119,False
ACME-EU-01568,ES,FAM,4895778623.947977,False
ACME-EU-01569,IT,PIAO,3369520652.451753,False
ACME-EU-01570,BE,PIAO,4234589234.9203353,False
ACME-EU-01571,FR,FAM,1622322557.3802385,False
ACME-EU-01572,LU,FAM,3382742263.8535013,True
ACME-EU-01573,BE,FAM,2971614894.7156773,True
ACME-EU-01574,BE,FAM,3016147450.494612,False
ACME-EU-01575,LU,PIAO,3412979765.22907,True
ACME-EU-01576,CH,FAM,2877220506.472364,False
ACME-EU-01577,CH,PIAO,2145882784.144027,False
ACME-EU-01578,FR,FAM,1380337549.2083538,False
ACME-EU-01579,BE,PIAO,3843138073.235097,False
ACME-EU-01580,IT,FAM,1132135877.5859277,False
ACME-EU-01581,ES,FAM,3462079176.4659166,False
ACME-EU-01582,FR,PIAO,1167430780.4239838,False
ACME-EU-01583,NL,FAM,3127025519.602315,False
ACME-EU-01584,LU,FAM,3735644257.3780155,True
ACME-EU-01585,BE,FAM,1094350730.6437895,False
ACME-EU-01586,FR,PIAO,300656561.0056801,False
ACME-EU-01587,DE,FAM,655737741.2278762,False
ACME-EU-01588,DE,FAM,3030378839.3878565,True
ACME-EU-01589,CH,PIAO,4247382584.7224517,False
ACME-EU-01590,LU,PIAO,225939109.3558864,False
ACME-EU-01591,ES,PIAO,3671022143.9491897,False
ACME-EU-01592,IT,FAM,1707251911.1043105,False
ACME-EU-01593,ES,FAM,2393163321.227693,False
ACME-EU-01594,ES,FAM,4644368889.677982,False
ACME-EU-01595,ES,PIAO,1660525552.1744914,False
ACME-EU-01596,LU,FAM,2327219332.7634907,False
ACME-EU-01597,ES,FAM,69398391.38864484,True
ACME-EU-01598,NL,PIAO,408912001.304187,False
ACME-EU-01599,LU,PIAO,1293699364.0827854,False
ACME-EU-01600,NL,PIAO,140233351.86455095,False
ACME-EU-01601,LU,PIAO,3157245254.9152064,False
ACME-EU-01602,CH,PIAO,2132565385.651311,False
ACME-EU-01603,FR,FAM,2741177868.437382,False
ACME-EU-01604,DE,PIAO,874061282.2957515,False
ACME-EU-01605,ES,FAM,1480364215.153644,False
ACME-EU-01606,CH,FAM,3319458549.788773,True
ACME-EU-01607,FR,PIAO,4826548315.428369,True
ACME-EU-01608,DE,PIAO,253033451.23744377,False
ACME-EU-01609,BE,PIAO,4452031219.955475,False
ACME-EU-01610,IT,FAM,2884829125.354731,False
ACME-EU-01611,NL,PIAO,2820033914.211363,False
ACME-EU-01612,BE,PIAO,2501892397.503594,False
ACME-EU-01613,LU,PIAO,347901035.43501276,False
ACME-EU-01614,DE,PIAO,450294381.8290672,True
ACME-EU-01615,BE,PIAO,3004959116.2897716,True
ACME-EU-01616,IT,FAM,1705451898.606356,False
ACME-EU-01617,CH,FAM,4586423064.821826,False
ACME-EU-01618,DE,FAM,2033546096.260002,False
ACME-EU-01619,BE,PIAO,717264012.0545027,False
ACME-EU-01620,NL,PIAO,3573879448.676678,False
ACME-EU-01621,NL,PIAO,1467473753.7836082,True
ACME-EU-01622,FR,FAM,2627826066.47211,False
ACME-EU-01623,BE,PIAO,3489466094.740345,False
ACME-EU-01624,ES,PIAO,4501420291.89915,False
ACME-EU-01625,BE,PIAO,3961163782.8135786,False
ACME-EU-01626,CH,FAM,3382128978.2957478,False
ACME-EU-01627,DE,PIAO,3398486278.7933226,False
ACME-EU-01628,DE,FAM,4729677295.5164,False
ACME-EU-01629,CH,PIAO,1479824663.3851836,False
ACME-EU-01630,BE,FAM,6559358.88674085,False
ACME-EU-01631,CH,FAM,1360500842.431595,False
ACME-EU-01632,IT,FAM,1090239006.7540932,True
ACME-EU-01633,LU,PIAO,3309511090.984877,False
ACME-EU-01634,CH,PIAO,3168924287.2278795,False
ACME-EU-01635,NL,FAM,2967713452.1409144,False
ACME-EU-01636,CH,FAM,82200972.60405906,False
ACME-EU-01637,DE,PIAO,3644161494.1987867,False
ACME-EU-01638,NL,PIAO,1618328532.0149722,False
ACME-EU-01639,DE,FAM,3325614889.044149,True
ACME-EU-01640,FR,PIAO,2783335564.0822644,False
ACME-EU-01641,ES,PIAO,1714311896.214108,False
ACME-EU-01642,DE,PIAO,673746759.2534347,False
ACME-EU-01643,NL,PIAO,473000069.40474427,False
ACME-EU-01644,FR,FAM,4157760147.2280054,False
ACME-EU-01645,DE,PIAO,4592069312.865708,False
ACME-EU-01646,IT,PIAO,3249290445.7747335,False
ACME-EU-01647,CH,FAM,518067140.1875564,False
ACME-EU-01648,ES,FAM,2010734057.2243154,False
ACME-EU-01649,DE,PIAO,3644967061.3256807,False
ACME-EU-01650,FR,PIAO,3899324599.1663303,False
ACME-EU-01651,IT,PIAO,591974892.8331518,True
ACME-EU-01652,BE,PIAO,1153563.508066697,False
ACME-EU-01653,FR,FAM,3560973092.3571444,False
ACME-EU-01654,CH,FAM,1783624283.7550418,False
ACME-EU-01655,FR,FAM,1273152176.759683,False
ACME-EU-01656,IT,PIAO,65474451.477837674,False
ACME-EU-01657,FR,PIAO,2701956734.400737,False
ACME-EU-01658,IT,PIAO,4255902526.3944826,False
ACME-EU-01659,DE,PIAO,4788200599.716667,True
ACME-EU-01660,LU,FAM,2829159008.115833,False
ACME-EU-01661,IT,FAM,2572792177.371731,False
ACME-EU-01662,IT,PIAO,426196871.0607163,False
ACME-EU-01663,ES,FAM,2744815134.911456,False
ACME-EU-01664,IT,PIAO,1900515415.7480078,False
ACME-EU-01665,IT,PIAO,3036069269.137001,False
ACME-EU-01666,BE,FAM,1944243013.034857,False
ACME-EU-01667,LU,PIAO,1202255318.1283834,False
ACME-EU-01668,DE,PIAO,475731410.8666541,False
ACME-EU-01669,CH,FAM,1575277304.4998899,False
ACME-EU-01670,ES,PIAO,484127526.60447365,True
ACME-EU-01671,BE,PIAO,885307857.1690956,False
ACME-EU-01672,NL,FAM,4936693456.73915,False
ACME-EU-01673,LU,PIAO,2221073680.9761863,False
ACME-EU-01674,DE,FAM,2659826960.758578,True
ACME-EU-01675,DE,PIAO,4368219025.157339,True
ACME-EU-01676,NL,FAM,4977848933.552948,False
ACME-EU-01677,CH,FAM,2913989532.274063,False
ACME-EU-01678,IT,FAM,4062556631.399814,False
ACME-EU-01679,BE,PIAO,1635378180.6590397,False
ACME-EU-01680,FR,FAM,1529414043.2790082,False
ACME-EU-01681,ES,FAM,2014115901.2518065,False
ACME-EU-01682,FR,FAM,3362863806.105572,False
ACME-EU-01683,NL,FAM,3411276254.586239,False
ACME-EU-01684,DE,FAM,1576881933.8126047,False
ACME-EU-01685,CH,PIAO,666916410.7590069,False
ACME-EU-01686,DE,PIAO,3162348886.0710773,True
ACME-EU-01687,ES,PIAO,642500985.0816338,False
ACME-EU-01688,DE,PIAO,2892884048.638421,False
ACME-EU-01689,DE,PIAO,3467417218.1534886,False
ACME-EU-01690,ES,PIAO,3503356870.475864,True
ACME-EU-01691,BE,PIAO,3767607081.187324,False
ACME-EU-01692,BE,FAM,4364424248.406757,False
ACME-EU-01693,ES,PIAO,2500295000.8319774,False
ACME-EU-01694,CH,FAM,3651515698.4583263,False
ACME-EU-01695,NL,FAM,3096244504.0938177,False
ACME-EU-01696,LU,PIAO,934013059.0486151,False
ACME-EU-01697,DE,FAM,129422534.70217143,False
ACME-EU-01698,CH,FAM,1423422386.998992,False
ACME-EU-01699,DE,FAM,2215725497.9817595,False
ACME-EU-01700,LU,FAM,3085912616.198853,False
ACME-EU-01701,NL,PIAO,4249946693.1855235,False
ACME-EU-01702,BE,PIAO,982032337.8141221,False
ACME-EU-01703,CH,PIAO,628623399.702487,False
ACME-EU-01704,IT,PIAO,4817436257.424163,False
ACME-EU-01705,IT,PIAO,541114752.3226591,False
ACME-EU-01706,LU,PIAO,2392976859.4658384,False
ACME-EU-01707,IT,PIAO,2928233080.237716,False
ACME-EU-01708,BE,PIAO,2707330730.116284,False
ACME-EU-01709,LU,PIAO,431074753.00768304,False
ACME-EU-01710,BE,PIAO,286077543.1040932,False
ACME-EU-01711,NL,FAM,528311653.8777173,True
ACME-EU-01712,DE,PIAO,2928352831.67919,False
ACME-EU-01713,NL,FAM,2722180093.2839713,False
ACME-EU-01714,NL,FAM,1169470219.3916845,False
ACME-EU-01715,BE,FAM,3189232935.086112,False
ACME-EU-01716,LU,FAM,4100517442.776191,False
ACME-EU-01717,LU,PIAO,208853220.27312225,True
ACME-EU-01718,IT,FAM,2491151587.796664,False
ACME-EU-01719,FR,PIAO,3446862750.101349,False
ACME-EU-01720,DE,PIAO,1262307323.4213657,False
ACME-EU-01721,BE,FAM,1539546755.5604525,False
ACME-EU-01722,IT,PIAO,3068575877.0439296,True
ACME-EU-01723,CH,FAM,4489778531.9252405,False
ACME-EU-01724,FR,FAM,4049812177.094194,False
ACME-EU-01725,FR,PIAO,2916067965.278818,False
ACME-EU-01726,BE,PIAO,3651378367.0684886,True
ACME-EU-01727,ES,FAM,1824747528.5687857,False
ACME-EU-01728,DE,PIAO,3205186674.9656897,True
ACME-EU-01729,FR,PIAO,2331441774.046657,False
ACME-EU-01730,BE,PIAO,950490746.151347,False
ACME-EU-01731,BE,FAM,3508989631.1124086,False
ACME-EU-01732,IT,FAM,2782766722.1067615,False
ACME-EU-01733,CH,PIAO,1793749288.1860034,False
ACME-EU-01734,ES,PIAO,4556784611.203075,False
ACME-EU-01735,DE,PIAO,105649655.0158396,False
ACME-EU-01736,LU,PIAO,1579549983.0962305,False
ACME-EU-01737,NL,PIAO,285350107.49045515,False
ACME-EU-01738,CH,FAM,3832870053.7919145,True
ACME-EU-01739,CH,PIAO,3510835163.114849,False
ACME-EU-01740,IT,FAM,1657429741.462849,False
ACME-EU-01741,LU,PIAO,3378638848.133158,False
ACME-EU-01742,FR,FAM,1980290193.7535532,True
ACME-EU-01743,FR,PIAO,3781512703.3207493,False
ACME-EU-01744,IT,FAM,2271464130.0207934,False
ACME-EU-01745,BE,PIAO,2061986359.4304962,False
ACME-EU-01746,FR,FAM,4673714847.526016,False
ACME-EU-01747,ES,FAM,1255144620.3536105,False
ACME-EU-01748,DE,FAM,603116252.6428306,True
ACME-EU-01749,CH,FAM,2923131023.1840315,False
ACME-EU-01750,CH,FAM,4846639739.60861,False
ACME-EU-01751,ES,FAM,1889818229.4222062,False
ACME-EU-01752,LU,PIAO,311121781.3802788,False
ACME-EU-01753,FR,FAM,1697187031.2805276,False
ACME-EU-01754,CH,PIAO,2530152339.943473,True
ACME-EU-01755,NL,PIAO,810453110.1544363,True
ACME-EU-01756,LU,PIAO,3290852988.0644035,False
ACME-EU-01757,DE,PIAO,4988749195.661993,False
ACME-EU-01758,DE,PIAO,2259245640.4312377,False
ACME-EU-01759,CH,FAM,1774288055.094333,False
ACME-EU-01760,IT,FAM,2004120130.0054986,False
ACME-EU-01761,LU,FAM,576615745.7976105,False
ACME-EU-01762,CH,PIAO,4416484733.529693,False
ACME-EU-01763,IT,FAM,2074713451.9512386,False
ACME-EU-01764,CH,FAM,1936984782.7127817,False
ACME-EU-01765,NL,FAM,3298791674.3794413,False
ACME-EU-01766,LU,FAM,2210725071.2346864,False
ACME-EU-01767,BE,FAM,3241519110.570422,False
ACME-EU-01768,DE,PIAO,308170004.3638067,False
ACME-EU-01769,CH,FAM,4068802995.267415,False
ACME-EU-01770,NL,PIAO,4702579260.444134,False
ACME-EU-01771,IT,PIAO,3244178165.4107704,True
ACME-EU-01772,IT,PIAO,4772875078.365195,False
ACME-EU-01773,DE,PIAO,758010139.5354465,False
ACME-EU-01774,ES,PIAO,2387603531.212288,False
ACME-EU-01775,CH,FAM,3009431862.993291,False
ACME-EU-01776,LU,FAM,2909101500.4585123,False
ACME-EU-01777,FR,FAM,2007907433.6661272,False
ACME-EU-01778,IT,PIAO,1691083962.4219406,False
ACME-EU-01779,LU,FAM,634993288.7295436,False
ACME-EU-01780,LU,FAM,1959320510.3608286,True
ACME-EU-01781,BE,PIAO,814141414.7123202,False
ACME-EU-01782,LU,PIAO,3672094016.7846,False
ACME-EU-01783,LU,PIAO,1044945846.5374553,False
ACME-EU-01784,BE,PIAO,293767961.11738473,False
ACME-EU-01785,IT,FAM,2762278322.9483542,False
ACME-EU-01786,LU,PIAO,2976553433.864289,False
ACME-EU-01787,ES,PIAO,4359693393.341247,False
ACME-EU-01788,ES,FAM,2885331080.4759917,False
ACME-EU-01789,NL,FAM,1728058787.7635052,False
ACME-EU-01790,BE,PIAO,4015256395.7500763,False
ACME-EU-01791,NL,FAM,2701854187.0439177,False
ACME-EU-01792,BE,PIAO,397322142.8713275,False
ACME-EU-01793,CH,PIAO,2829686951.00592,False
ACME-EU-01794,CH,FAM,4540184708.56289,False
ACME-EU-01795,LU,FAM,1982166814.8656046,False
ACME-EU-01796,FR,PIAO,1482332683.6971006,False
ACME-EU-01797,CH,PIAO,718203815.6330823,False
ACME-EU-01798,FR,PIAO,758076164.1548512,False
ACME-EU-01799,CH,FAM,2164424650.2247524,True
ACME-EU-01800,DE,PIAO,2978803440.983486,False
ACME-EU-01801,CH,PIAO,403996410.44283915,True
ACME-EU-01802,NL,PIAO,4697903376.536803,True
ACME-EU-01803,IT,PIAO,3775912953.6085343,False
ACME-EU-01804,LU,PIAO,2933532967.5000296,False
ACME-EU-01805,NL,FAM,4142364916.024015,False
ACME-EU-01806,IT,PIAO,401853597.3037543,False
ACME-EU-01807,ES,PIAO,2384717549.787889,False
ACME-EU-01808,NL,PIAO,3150835541.1814556,False
ACME-EU-01809,ES,PIAO,4143435877.685328,False
ACME-EU-01810,FR,FAM,3917564330.6862893,False
ACME-EU-01811,FR,FAM,1386069179.3172848,False
ACME-EU-01812,DE,FAM,4704459967.626462,True
ACME-EU-01813,CH,PIAO,622604861.3129209,True
ACME-EU-01814,NL,PIAO,4375792959.48714,False
ACME-EU-01815,ES,FAM,4854730307.773488,False
ACME-EU-01816,IT,FAM,886590462.5899051,True
ACME-EU-01817,FR,FAM,3610608254.9547224,False
ACME-EU-01818,CH,PIAO,202387308.37121433,False
ACME-EU-01819,FR,PIAO,2027708702.8706355,False
ACME-EU-01820,IT,FAM,2581900212.6891723,False
ACME-EU-01821,CH,FAM,2903645484.322261,False
ACME-EU-01822,CH,FAM,4679750303.994549,False
ACME-EU-01823,ES,PIAO,3361581185.783679,False
ACME-EU-01824,ES,PIAO,2406908478.1449656,False
ACME-EU-01825,NL,PIAO,4048565506.293181,False
ACME-EU-01826,NL,FAM,4752713571.95109,False
ACME-EU-01827,BE,FAM,111308677.26277192,False
ACME-EU-01828,LU,PIAO,4912623840.007937,False
ACME-EU-01829,BE,FAM,431574563.179338,False
ACME-EU-01830,DE,PIAO,4072119509.564538,False
ACME-EU-01831,FR,FAM,1402393428.004511,False
ACME-EU-01832,NL,FAM,661766109.1116049,True
ACME-EU-01833,ES,FAM,2199838342.9294605,False
ACME-EU-01834,IT,FAM,3220138940.65862,False
ACME-EU-01835,ES,PIAO,1905378273.2723515,False
ACME-EU-01836,FR,FAM,273772476.00521207,False
ACME-EU-01837,BE,PIAO,2997706237.1539245,False
ACME-EU-01838,ES,PIAO,4512113977.277263,False
ACME-EU-01839,LU,PIAO,1916693614.3703113,False
ACME-EU-01840,DE,FAM,1082447555.3765044,False
ACME-EU-01841,FR,PIAO,2213444152.3181443,False
ACME-EU-01842,BE,PIAO,242765192.53285557,False
ACME-EU-01843,LU,PIAO,4102617434.8168936,True
ACME-EU-01844,IT,FAM,4131877713.9399834,True
ACME-EU-01845,BE,FAM,2940414316.6847124,False
ACME-EU-01846,CH,PIAO,1766161341.803009,False
ACME-EU-01847,LU,FAM,3999117038.864471,False
ACME-EU-01848,LU,PIAO,2773880436.9170475,False
ACME-EU-01849,DE,PIAO,4129835610.441531,False
ACME-EU-01850,FR,FAM,3157662504.12252,True
ACME-EU-01851,IT,PIAO,3922242960.5907736,False
ACME-EU-01852,DE,FAM,2993216403.095582,False
ACME-EU-01853,BE,FAM,2071291200.0101154,False
ACME-EU-01854,DE,PIAO,4789771353.7707615,False
ACME-EU-01855,LU,FAM,2706028010.569345,True
ACME-EU-01856,FR,FAM,3025842503.184151,False
ACME-EU-01857,NL,PIAO,1103217709.4343314,False
ACME-EU-01858,DE,PIAO,3128628296.3469553,False
ACME-EU-01859,CH,FAM,2858466639.7652364,False
ACME-EU-01860,DE,FAM,925007151.3371778,False
ACME-EU-01861,BE,PIAO,298875899.6683654,True
ACME-EU-01862,BE,FAM,3022192239.254141,False
ACME-EU-01863,IT,FAM,3818697654.482252,False
ACME-EU-01864,BE,FAM,2617483453.239119,True
ACME-EU-01865,ES,FAM,1134636353.972909,False
ACME-EU-01866,FR,FAM,3332943361.4884815,False
ACME-EU-01867,FR,FAM,401448527.32140166,False
ACME-EU-01868,NL,FAM,2209726690.304971,False
ACME-EU-01869,NL,PIAO,817670425.2337025,False
ACME-EU-01870,FR,PIAO,923110796.2483569,False
ACME-EU-01871,CH,PIAO,1012267451.84186,False
ACME-EU-01872,NL,PIAO,1934148578.1628456,True
ACME-EU-01873,IT,PIAO,256699877.89636773,False
ACME-EU-01874,BE,FAM,1989569411.2045617,False
ACME-EU-01875,FR,FAM,2559025528.1263895,False
ACME-EU-01876,LU,FAM,2416988130.5466595,False
ACME-EU-01877,NL,FAM,1914537717.9147997,False
ACME-EU-01878,FR,PIAO,4195893893.745692,False
ACME-EU-01879,ES,FAM,727488135.4101001,False
ACME-EU-01880,DE,FAM,2528978022.1630883,False
ACME-EU-01881,BE,PIAO,311145043.3658149,False
ACME-EU-01882,FR,FAM,356707238.7106708,False
ACME-EU-01883,DE,FAM,2869755382.5358043,False
ACME-EU-01884,NL,PIAO,2830526106.014217,False
ACME-EU-01885,DE,FAM,4390289530.70944,False
ACME-EU-01886,BE,FAM,2789810504.624706,False
ACME-EU-01887,FR,FAM,4798995311.003846,False
ACME-EU-01888,ES,FAM,244425547.1512489,False
ACME-EU-01889,CH,FAM,490940416.2189246,True
ACME-EU-01890,NL,PIAO,221285241.9903366,False
ACME-EU-01891,FR,PIAO,927198974.8173666,False
ACME-EU-01892,BE,PIAO,2706809284.597449,False
ACME-EU-01893,NL,PIAO,3228215334.955713,False
ACME-EU-01894,IT,PIAO,228880204.5853953,False
ACME-EU-01895,DE,PIAO,4729908478.338151,False
ACME-EU-01896,CH,FAM,4210984717.8752546,False
ACME-EU-01897,BE,PIAO,1483765798.3033085,False
ACME-EU-01898,IT,PIAO,386860463.6021133,True
ACME-EU-01899,LU,FAM,850265479.0220673,False
ACME-EU-01900,FR,FAM,635595124.3611084,False
ACME-EU-01901,ES,PIAO,617295612.7154353,False
ACME-EU-01902,NL,FAM,2593289881.640004,False
ACME-EU-01903,DE,PIAO,1229991365.024508,True
ACME-EU-01904,NL,FAM,1791340442.929193,False
ACME-EU-01905,CH,PIAO,4947537161.588228,False
ACME-EU-01906,FR,FAM,3421886930.3777986,True
ACME-EU-01907,NL,FAM,4744954354.56796,False
ACME-EU-01908,DE,PIAO,713640218.6105448,False
ACME-EU-01909,FR,PIAO,1911315234.6880138,False
ACME-EU-01910,NL,PIAO,2774104284.608489,False
ACME-EU-01911,ES,PIAO,384713551.38180137,False
ACME-EU-01912,BE,PIAO,21933030.696161367,False
ACME-EU-01913,FR,FAM,3352501234.6507907,False
ACME-EU-01914,BE,PIAO,3209455764.490375,False
ACME-EU-01915,LU,PIAO,2054533261.188059,False
ACME-EU-01916,FR,FAM,2448730736.0841312,False
ACME-EU-01917,ES,FAM,2077799559.959856,False
ACME-EU-01918,BE,PIAO,121001219.17959939,False
ACME-EU-01919,IT,FAM,1677522659.4810946,False
ACME-EU-01920,DE,FAM,886234194.7310519,False
ACME-EU-01921,IT,PIAO,493022521.31774235,False
ACME-EU-01922,NL,FAM,4783645449.012859,True
ACME-EU-01923,ES,FAM,2997199265.485786,False
ACME-EU-01924,IT,PIAO,3643552764.8987765,False
ACME-EU-01925,FR,PIAO,1577503352.5873213,False
ACME-EU-01926,NL,FAM,1966342500.340582,True
ACME-EU-01927,NL,FAM,1185383045.4897206,False
ACME-EU-01928,IT,PIAO,485731389.15615827,False
ACME-EU-01929,LU,FAM,895979155.5704774,False
ACME-EU-01930,IT,FAM,3987772712.437133,False
ACME-EU-01931,LU,FAM,3388051480.113695,False
ACME-EU-01932,ES,PIAO,2735097451.051399,True
ACME-EU-01933,DE,FAM,2375974274.4609737,False
ACME-EU-01934,IT,FAM,4612248983.996966,True
ACME-EU-01935,CH,PIAO,364602003.9455633,False
ACME-EU-01936,LU,FAM,1403723465.3763418,False
ACME-EU-01937,IT,FAM,1750339329.9999995,False
ACME-EU-01938,BE,PIAO,3912346635.2517266,False
ACME-EU-01939,FR,PIAO,4962580586.189694,False
ACME-EU-01940,CH,PIAO,1204111903.2710083,False
ACME-EU-01941,CH,PIAO,4371662363.351266,False
ACME-EU-01942,LU,FAM,4153283179.3985248,False
ACME-EU-01943,BE,FAM,1124062330.8111913,False
ACME-EU-01944,BE,PIAO,1997263568.4159136,True
ACME-EU-01945,NL,PIAO,2048954673.593303,False
ACME-EU-01946,LU,FAM,4891125121.964265,False
ACME-EU-01947,DE,PIAO,905278614.9931127,True
ACME-EU-01948,FR,FAM,3995990697.5528054,False
ACME-EU-01949,ES,PIAO,1671629378.1513765,False
ACME-EU-01950,CH,FAM,3654620858.5350256,True
ACME-EU-01951,ES,PIAO,2100635010.4740186,False
ACME-EU-01952,IT,PIAO,2892220455.8195834,False
ACME-EU-01953,IT,FAM,4163226254.8573294,False
ACME-EU-01954,ES,PIAO,4021023659.354437,True
ACME-EU-01955,IT,FAM,4332249494.514961,False
ACME-EU-01956,DE,FAM,299027009.3979505,False
ACME-EU-01957,BE,FAM,3460560714.6456842,False
ACME-EU-01958,IT,FAM,700796896.2320926,False
ACME-EU-01959,NL,FAM,2079677021.5240366,False
ACME-EU-01960,IT,PIAO,2743393486.8583875,False
ACME-EU-01961,FR,PIAO,2014294684.2494068,False
ACME-EU-01962,DE,FAM,2598538767.3392344,False
ACME-EU-01963,FR,PIAO,4982635017.684298,False
ACME-EU-01964,FR,FAM,676951351.2505608,False
ACME-EU-01965,NL,PIAO,3377604770.636791,False
ACME-EU-01966,DE,PIAO,1980608830.9616904,True
ACME-EU-01967,DE,PIAO,665915984.7377366,False
ACME-EU-01968,LU,PIAO,794525080.1081734,False
ACME-EU-01969,DE,FAM,4746416258.121839,False
ACME-EU-01970,DE,FAM,4398127882.0620985,False
ACME-EU-01971,DE,PIAO,4535302760.114695,False
ACME-EU-01972,NL,PIAO,4957672346.361105,False
ACME-EU-01973,IT,FAM,1042368634.6525812,True
ACME-EU-01974,LU,PIAO,1777841247.4829447,False
ACME-EU-01975,FR,FAM,3346425930.5944085,False
ACME-EU-01976,DE,FAM,2419528896.7633758,False
ACME-EU-01977,CH,FAM,2092529277.3582892,False
ACME-EU-01978,IT,PIAO,1789698435.4286296,False
ACME-EU-01979,IT,FAM,2969309379.0853176,False
ACME-EU-01980,FR,PIAO,2878391549.77177,True
ACME-EU-01981,NL,FAM,808127712.4871361,False
ACME-EU-01982,ES,PIAO,2359227447.754677,False
ACME-EU-01983,ES,PIAO,2767805409.27304,False
ACME-EU-01984,IT,PIAO,2851864406.718221,False
ACME-EU-01985,BE,FAM,1051325857.3688467,False
ACME-EU-01986,BE,FAM,3711614689.8691816,False
ACME-EU-01987,FR,PIAO,126970275.0105271,False
ACME-EU-01988,ES,PIAO,1774804445.86027,False
ACME-EU-01989,IT,PIAO,3901283030.029632,False
ACME-EU-01990,NL,FAM,2819900712.355956,True
ACME-EU-01991,ES,FAM,1306551000.1217904,False
ACME-EU-01992,IT,FAM,3475070643.5958953,False
ACME-EU-01993,IT,FAM,2837387329.8362107,False
ACME-EU-01994,DE,PIAO,3981421803.6724796,True
ACME-EU-01995,NL,PIAO,3675390905.762927,False
ACME-EU-01996,DE,FAM,3050929502.259137,False
ACME-EU-01997,FR,FAM,2441400198.8787594,False
ACME-EU-01998,DE,PIAO,666777446.2119495,False
ACME-EU-01999,CH,FAM,1307403756.4090335,False
