opportunity_id,account_id,deal_size_eur,open_date,status,close_date
OPP-0007099,ACME-EU-01775,907650.4387748264,2025-07-04,lost,
OPP-0007100,ACME-EU-01775,1555189.6853342464,2025-12-23,lost,
OPP-0007101,ACME-EU-01776,1057476.0814207753,2025-09-11,lost,2025-10-29
OPP-0007102,ACME-EU-01776,1238906.137532719,2026-01-03,lost,2026-03-02
OPP-0007103,ACME-EU-01776,1461305.451545182,2025-05-06,won,2025-06-27
OPP-0007104,ACME-EU-01776,98798.9480495399,2025-09-20,won,
OPP-0007105,ACME-EU-01777,1162756.1559628374,2026-02-16,won,2026-04-04
OPP-0007106,ACME-EU-01777,1774179.21889532,2025-11-23,won,2026-01-16
OPP-0007107,ACME-EU-01777,83908.04870459612,2025-04-21,won,2025-06-13
OPP-0007108,ACME-EU-01777,840105.1024118741,2025-07-26,lost,2025-09-03
OPP-0007109,ACME-EU-01778,1856143.5279013684,2025-08-06,lost,
OPP-0007110,ACME-EU-01778,738651.0844509488,2025-12-31,won,
OPP-0007111,ACME-EU-01778,944521.2071904697,2025-12-16,lost,2026-01-26
OPP-0007112,ACME-EU-01778,1964005.7164364099,2025-11-27,lost,2026-01-12
OPP-0007113,ACME-EU-01779,438681.52495361894,2026-01-30,won,2026-03-07
OPP-0007114,ACME-EU-01779,177247.6187937616,2026-02-25,won,
OPP-0007115,ACME-EU-01779,1725874.0521795435,2025-05-17,lost,2025-06-27
OPP-0007116,ACME-EU-01779,1743507.4153641185,2025-05-01,lost,2025-06-21
OPP-0007117,ACME-EU-01780,970551.7776260257,2025-09-10,lost,2025-09-30
OPP-0007118,ACME-EU-01780,1052703.9902307082,2025-06-15,lost,2025-08-04
OPP-0007119,ACME-EU-01780,1679822.4207547803,2026-02-25,won,2026-03-19
OPP-0007120,ACME-EU-01780,1490191.0213258006,2025-11-10,lost,2025-12-24
OPP-0007121,ACME-EU-01781,567040.5543231708,2026-01-12,won,
OPP-0007122,ACME-EU-01781,82942.04238946098,2026-01-29,lost,2026-02-24
OPP-0007123,ACME-EU-01781,985415.3169404143,2025-11-02,lost,2025-12-11
OPP-0007124,ACME-EU-01781,1724879.0358865007,2025-09-18,lost,2025-10-15
OPP-0007125,ACME-EU-01782,1796877.6195458162,2026-02-03,won,2026-03-21
OPP-0007126,ACME-EU-01782,1914641.0842985,2025-06-24,won,2025-08-20
OPP-0007127,ACME-EU-01782,1765148.3133449233,2026-03-05,lost,2026-04-13
OPP-0007128,ACME-EU-01782,1181084.9328312918,2025-08-04,lost,2025-09-08
OPP-0007129,ACME-EU-01783,916980.9185103967,2026-02-27,lost,2026-03-24
OPP-0007130,ACME-EU-01783,1560957.2007414931,2025-04-17,lost,2025-05-07
OPP-0007131,ACME-EU-01783,1492652.1870129132,2025-11-13,won,2025-11-26
OPP-0007132,ACME-EU-01783,1099379.688658836,2025-09-07,lost,
OPP-0007133,ACME-EU-01784,220288.37648901477,2025-11-14,lost,2026-01-03
OPP-0007134,ACME-EU-01784,1855858.6262344916,2025-09-29,won,2025-10-23
OPP-0007135,ACME-EU-01784,938424.9481282411,2026-01-02,lost,2026-01-23
OPP-0007136,ACME-EU-01784,758500.8747367155,2025-08-22,won,2025-09-27
OPP-0007137,ACME-EU-01785,1277656.420579105,2026-02-07,won,
OPP-0007138,ACME-EU-01785,1363984.024275605,2025-12-25,won,2026-02-20
OPP-0007139,ACME-EU-01785,460841.43820908776,2025-07-16,lost,
OPP-0007140,ACME-EU-01785,1682030.7473794145,2025-04-17,lost,2025-04-30
OPP-0007141,ACME-EU-01786,615377.3326416368,2026-01-03,lost,
OPP-0007142,ACME-EU-01786,414033.6555329176,2025-12-30,lost,
OPP-0007143,ACME-EU-01786,842479.71306627,2025-05-17,lost,2025-06-30
OPP-0007144,ACME-EU-01786,1474592.1577500573,2026-02-18,lost,
OPP-0007145,ACME-EU-01787,1932643.4479576168,2025-07-27,won,2025-08-26
OPP-0007146,ACME-EU-01787,1628098.4655242949,2025-08-23,won,
OPP-0007147,ACME-EU-01787,1883679.336456874,2026-01-30,won,
OPP-0007148,ACME-EU-01787,324181.31794922723,2025-10-16,won,
OPP-0007149,ACME-EU-01788,188794.75778416972,2026-01-24,lost,2026-03-10
OPP-0007150,ACME-EU-01788,1137524.2857180089,2025-04-18,won,
OPP-0007151,ACME-EU-01788,616080.091935867,2025-12-09,lost,2025-12-20
OPP-0007152,ACME-EU-01788,1664707.1972900822,2025-07-15,lost,2025-09-01
OPP-0007153,ACME-EU-01789,1360376.3492345358,2025-12-30,lost,2026-02-05
OPP-0007154,ACME-EU-01789,1942919.9197722992,2025-09-25,won,
OPP-0007155,ACME-EU-01789,546845.0936760432,2025-10-31,lost,2025-12-13
OPP-0007156,ACME-EU-01789,997279.0229927031,2025-08-08,lost,2025-09-19
OPP-0007157,ACME-EU-01790,1027418.9309794388,2025-12-11,won,2026-02-08
OPP-0007158,ACME-EU-01790,516394.7499718836,2025-04-09,lost,2025-04-26
OPP-0007159,ACME-EU-01790,1200682.129001615,2025-07-01,won,
OPP-0007160,ACME-EU-01790,914407.6728545171,2025-12-28,won,
OPP-0007161,ACME-EU-01791,921107.0341802535,2025-09-26,lost,2025-10-13
OPP-0007162,ACME-EU-01791,757336.463546343,2026-01-20,lost,2026-03-12
OPP-0007163,ACME-EU-01791,83012.23722979336,2026-01-17,lost,2026-03-17
OPP-0007164,ACME-EU-01791,1068085.7119838386,2025-05-25,lost,2025-06-25
OPP-0007165,ACME-EU-01792,703733.2796156456,2025-06-05,won,2025-07-11
OPP-0007166,ACME-EU-01792,52573.744519442866,2025-11-16,lost,2025-12-23
OPP-0007167,ACME-EU-01792,650490.2299407674,2025-07-14,won,2025-08-03
OPP-0007168,ACME-EU-01792,593325.2495250261,2025-10-28,won,2025-12-03
OPP-0007169,ACME-EU-01793,817223.8987860898,2025-06-09,won,2025-06-19
OPP-0007170,ACME-EU-01793,307111.379804624,2025-09-25,lost,2025-11-12
OPP-0007171,ACME-EU-01793,1039983.4580384146,2025-05-21,lost,2025-06-27
OPP-0007172,ACME-EU-01793,1400258.6874103535,2025-07-10,won,2025-08-15
OPP-0007173,ACME-EU-01794,1278861.8596564163,2025-04-24,won,
OPP-0007174,ACME-EU-01794,1617322.1477599218,2025-10-23,won,2025-11-09
OPP-0007175,ACME-EU-01794,931416.1615748082,2025-12-21,lost,2026-02-14
OPP-0007176,ACME-EU-01794,1062228.87416247,2025-09-21,lost,2025-10-24
OPP-0007177,ACME-EU-01795,1630283.7846750175,2025-11-07,lost,
OPP-0007178,ACME-EU-01795,884017.2830975151,2025-09-15,lost,
OPP-0007179,ACME-EU-01795,1418118.732304214,2025-05-14,won,
OPP-0007180,ACME-EU-01795,897474.6190000841,2025-12-18,lost,2026-02-05
OPP-0007181,ACME-EU-01796,864585.5792975471,2025-12-13,won,2026-01-27
OPP-0007182,ACME-EU-01796,1532400.9678318626,2025-07-28,lost,
OPP-0007183,ACME-EU-01796,390931.9851591118,2026-02-22,lost,2026-03-27
OPP-0007184,ACME-EU-01796,710242.6452860684,2025-05-04,won,
OPP-0007185,ACME-EU-01797,487135.93965645845,2025-09-28,lost,2025-11-18
OPP-0007186,ACME-EU-01797,750264.3887868144,2025-12-02,lost,2026-01-02
OPP-0007187,ACME-EU-01797,499230.90361374686,2025-10-05,lost,
OPP-0007188,ACME-EU-01797,1179840.9806189765,2026-03-08,lost,2026-03-27
OPP-0007189,ACME-EU-01798,1606433.0651047982,2025-09-22,lost,2025-10-05
OPP-0007190,ACME-EU-01798,1583895.4693749086,2025-04-29,lost,2025-05-16
OPP-0007191,ACME-EU-01798,760776.8808701453,2025-04-19,lost,
OPP-0007192,ACME-EU-01798,1978082.7914938105,2025-12-08,won,2026-01-25
OPP-0007193,ACME-EU-01799,1208016.0111763114,2025-09-10,lost,2025-10-04
OPP-0007194,ACME-EU-01799,828830.5884676748,2025-07-22,lost,2025-08-08
OPP-0007195,ACME-EU-01799,1679301.5945207796,2025-05-13,lost,
OPP-0007196,ACME-EU-01799,1473254.3246531496,2025-10-13,lost,
OPP-0007197,ACME-EU-01800,1511086.9068070035,2025-06-03,won,2025-07-11
OPP-0007198,ACME-EU-01800,432471.7319810496,2025-09-02,won,2025-10-23
OPP-0007199,ACME-EU-01800,963232.3993686825,2025-04-30,won,2025-06-17
OPP-0007200,ACME-EU-01800,1730564.8551079754,2025-11-02,lost,2025-12-16
OPP-0007201,ACME-EU-01801,1032874.1148760767,2026-03-03,lost,
OPP-0007202,ACME-EU-01801,1382732.849671048,2026-01-22,lost,2026-03-13
OPP-0007203,ACME-EU-01801,1196470.7794168158,2026-01-16,lost,2026-03-14
OPP-0007204,ACME-EU-01801,1692595.7360508451,2025-09-04,won,2025-09-27
OPP-0007205,ACME-EU-01802,604893.6375351251,2026-01-31,won,2026-03-13
OPP-0007206,ACME-EU-01802,1172176.7918784115,2025-07-27,won,2025-08-12
OPP-0007207,ACME-EU-01802,290307.60261911777,2026-01-16,lost,2026-03-10
OPP-0007208,ACME-EU-01802,1395911.0145639624,2025-07-29,won,
OPP-0007209,ACME-EU-01803,1477337.2847877885,2025-10-07,lost,2025-11-18
OPP-0007210,ACME-EU-01803,133532.7763185469,2026-01-21,lost,2026-03-19
OPP-0007211,ACME-EU-01803,1367792.379074571,2025-10-14,lost,2025-11-27
OPP-0007212,ACME-EU-01803,858645.8006232834,2026-01-05,lost,
OPP-0007213,ACME-EU-01804,291988.90841388056,2025-09-09,won,2025-10-15
OPP-0007214,ACME-EU-01804,868819.7180120118,2025-11-05,lost,
OPP-0007215,ACME-EU-01804,428754.2129063843,2025-09-12,lost,
OPP-0007216,ACME-EU-01804,860341.0876404672,2026-01-30,lost,
OPP-0007217,ACME-EU-01805,799461.104519129,2025-06-23,lost,2025-07-03
OPP-0007218,ACME-EU-01805,1489863.692025312,2026-03-07,won,2026-03-22
OPP-0007219,ACME-EU-01805,1559720.3384243997,2026-01-05,won,2026-01-16
OPP-0007220,ACME-EU-01805,1233705.876049866,2026-02-09,lost,2026-02-25
OPP-0007221,ACME-EU-01806,94239.3422557727,2026-02-27,won,
OPP-0007222,ACME-EU-01806,1865493.4441884384,2025-12-03,lost,2025-12-20
OPP-0007223,ACME-EU-01806,1388154.896188073,2025-08-19,lost,2025-10-12
OPP-0007224,ACME-EU-01806,116681.12734631823,2026-02-17,lost,2026-03-27
OPP-0007225,ACME-EU-01807,1646724.1534675297,2026-01-30,lost,
OPP-0007226,ACME-EU-01807,440519.00170009246,2025-07-30,lost,2025-08-24
OPP-0007227,ACME-EU-01807,1179481.3196636583,2025-11-28,lost,2026-01-05
OPP-0007228,ACME-EU-01807,959937.021402865,2026-01-23,lost,2026-03-04
OPP-0007229,ACME-EU-01808,868685.6255923995,2026-01-03,lost,
OPP-0007230,ACME-EU-01808,1784941.7542425753,2025-12-09,lost,2026-01-09
OPP-0007231,ACME-EU-01808,902854.5185470987,2025-09-27,won,2025-10-16
OPP-0007232,ACME-EU-01808,196921.02926764393,2025-11-19,lost,2025-12-02
OPP-0007233,ACME-EU-01809,1895945.5180691576,2025-11-07,lost,
OPP-0007234,ACME-EU-01809,1845043.7009172738,2025-08-29,won,2025-10-02
OPP-0007235,ACME-EU-01809,1384643.7446841176,2025-12-01,lost,
OPP-0007236,ACME-EU-01809,962390.4298574487,2025-05-23,lost,2025-06-14
OPP-0007237,ACME-EU-01810,231075.97223986645,2025-10-02,lost,2025-10-28
OPP-0007238,ACME-EU-01810,1591958.8312260786,2025-11-27,lost,2026-01-15
OPP-0007239,ACME-EU-01810,197181.93312685646,2025-06-02,lost,2025-06-19
OPP-0007240,ACME-EU-01810,183771.92054553403,2026-01-26,won,2026-02-27
OPP-0007241,ACME-EU-01811,1097898.4927567677,2025-12-16,won,2026-01-01
OPP-0007242,ACME-EU-01811,362250.06836004846,2025-08-31,won,2025-10-11
OPP-0007243,ACME-EU-01811,65074.02131368052,2026-01-18,lost,2026-02-20
OPP-0007244,ACME-EU-01811,875071.1904417832,2025-08-12,won,2025-08-22
OPP-0007245,ACME-EU-01812,317573.6016396286,2025-11-04,won,
OPP-0007246,ACME-EU-01812,363005.05979734793,2025-12-31,won,
OPP-0007247,ACME-EU-01812,199975.74553390258,2025-06-18,lost,2025-08-13
OPP-0007248,ACME-EU-01812,449932.8197610394,2025-06-25,lost,2025-08-20
OPP-0007249,ACME-EU-01813,1445194.1505600594,2025-09-03,lost,
OPP-0007250,ACME-EU-01813,1627408.2490746933,2025-07-23,lost,
OPP-0007251,ACME-EU-01813,932440.6058571362,2025-09-02,won,
OPP-0007252,ACME-EU-01813,1037779.9409687645,2026-02-28,won,2026-04-14
OPP-0007253,ACME-EU-01814,113677.31745869508,2025-11-16,won,2025-12-22
OPP-0007254,ACME-EU-01814,185166.70967406788,2025-12-24,lost,2026-01-08
OPP-0007255,ACME-EU-01814,552257.0650165579,2025-09-27,won,2025-11-17
OPP-0007256,ACME-EU-01814,1110601.9203906376,2025-12-15,lost,2026-01-24
OPP-0007257,ACME-EU-01815,1492124.7400332363,2026-01-20,won,2026-02-10
OPP-0007258,ACME-EU-01815,1229755.9696091644,2025-04-18,lost,2025-05-23
OPP-0007259,ACME-EU-01815,814649.3172242371,2025-09-14,won,2025-10-18
OPP-0007260,ACME-EU-01815,280731.94235611946,2025-08-04,lost,2025-08-17
OPP-0007261,ACME-EU-01816,1572507.8080300193,2025-09-02,lost,2025-09-17
OPP-0007262,ACME-EU-01816,759382.8006181613,2025-07-23,lost,
OPP-0007263,ACME-EU-01816,1485305.3282414398,2025-06-28,lost,
OPP-0007264,ACME-EU-01816,1050308.7417329666,2025-07-17,won,2025-09-10
OPP-0007265,ACME-EU-01817,1490391.004445559,2026-02-12,lost,
OPP-0007266,ACME-EU-01817,1819214.6448325152,2025-12-28,lost,2026-01-19
OPP-0007267,ACME-EU-01817,1846007.556304914,2025-06-22,lost,2025-07-26
OPP-0007268,ACME-EU-01817,1093458.2210011766,2025-06-29,lost,
OPP-0007269,ACME-EU-01818,1047441.3112929956,2025-06-12,won,2025-07-22
OPP-0007270,ACME-EU-01818,568073.0077305327,2025-11-07,won,2025-12-08
OPP-0007271,ACME-EU-01818,1874809.671482118,2025-10-17,lost,2025-11-30
OPP-0007272,ACME-EU-01818,942942.3760392608,2025-06-26,won,2025-07-26
OPP-0007273,ACME-EU-01819,298802.9166103854,2025-10-17,won,2025-11-10
OPP-0007274,ACME-EU-01819,893774.5835217723,2025-06-24,won,2025-07-06
OPP-0007275,ACME-EU-01819,297753.83796410775,2026-01-22,lost,2026-03-09
OPP-0007276,ACME-EU-01819,1029936.7843012963,2026-02-25,lost,
OPP-0007277,ACME-EU-01820,1144487.2539696137,2025-08-14,won,2025-10-07
OPP-0007278,ACME-EU-01820,708623.7349124914,2025-05-03,lost,2025-06-07
OPP-0007279,ACME-EU-01820,189718.6977513951,2025-07-18,won,2025-09-12
OPP-0007280,ACME-EU-01820,1889831.8944848161,2025-10-12,lost,
OPP-0007281,ACME-EU-01821,1558038.5712926877,2025-04-22,lost,
OPP-0007282,ACME-EU-01821,1685818.106984986,2025-10-06,lost,
OPP-0007283,ACME-EU-01821,765393.3688581474,2025-09-25,lost,2025-10-21
OPP-0007284,ACME-EU-01821,1533620.5085379286,2025-12-10,lost,2026-01-26
OPP-0007285,ACME-EU-01822,996477.1455799288,2025-09-05,lost,2025-11-03
OPP-0007286,ACME-EU-01822,442112.8023917896,2025-04-26,lost,2025-06-09
OPP-0007287,ACME-EU-01822,292625.58496906585,2025-09-17,won,2025-11-06
OPP-0007288,ACME-EU-01822,722849.1951780109,2025-08-05,lost,
OPP-0007289,ACME-EU-01823,318226.6173765224,2025-06-19,won,2025-07-06
OPP-0007290,ACME-EU-01823,1996624.5035979338,2025-12-03,lost,
OPP-0007291,ACME-EU-01823,145918.53095244302,2025-11-13,lost,2025-12-03
OPP-0007292,ACME-EU-01823,910230.0187696993,2025-08-23,won,
OPP-0007293,ACME-EU-01824,931582.368661249,2025-04-24,lost,2025-05-27
OPP-0007294,ACME-EU-01824,636232.2607342673,2026-02-17,lost,
OPP-0007295,ACME-EU-01824,1164135.5531285433,2025-08-22,won,2025-10-13
OPP-0007296,ACME-EU-01824,342455.1970955121,2025-07-05,lost,
OPP-0007297,ACME-EU-01825,1578629.1421451056,2025-06-07,lost,2025-06-24
OPP-0007298,ACME-EU-01825,698273.0505828947,2025-06-19,won,2025-07-28
OPP-0007299,ACME-EU-01825,1203118.0501073515,2026-01-11,lost,2026-01-21
OPP-0007300,ACME-EU-01825,1445496.5103305706,2025-05-12,won,2025-06-24
OPP-0007301,ACME-EU-01826,1783632.1294958142,2026-02-07,lost,2026-03-08
OPP-0007302,ACME-EU-01826,1679785.5010817903,2025-07-04,lost,
OPP-0007303,ACME-EU-01826,1236202.6048019412,2025-12-07,lost,2026-01-21
OPP-0007304,ACME-EU-01826,807366.7017485795,2025-06-18,won,
OPP-0007305,ACME-EU-01827,1031249.1066461797,2025-06-12,won,2025-07-25
OPP-0007306,ACME-EU-01827,1549032.847088665,2025-12-06,lost,2026-01-18
OPP-0007307,ACME-EU-01827,1761213.8079909724,2025-10-07,lost,2025-10-29
OPP-0007308,ACME-EU-01827,252374.75994451015,2025-05-29,lost,
OPP-0007309,ACME-EU-01828,800469.7118614543,2025-12-20,lost,2026-01-04
OPP-0007310,ACME-EU-01828,1563427.366906326,2025-05-22,lost,2025-07-06
OPP-0007311,ACME-EU-01828,891720.9370582239,2025-12-16,lost,2026-01-19
OPP-0007312,ACME-EU-01828,697844.1399292535,2026-02-01,lost,2026-03-09
OPP-0007313,ACME-EU-01829,852079.2588053758,2025-04-17,lost,2025-06-12
OPP-0007314,ACME-EU-01829,1225547.2562333841,2025-07-21,lost,2025-08-30
OPP-0007315,ACME-EU-01829,1999620.0310609129,2025-12-07,lost,2025-12-19
OPP-0007316,ACME-EU-01829,1011335.236753837,2025-11-28,lost,2026-01-04
OPP-0007317,ACME-EU-01830,456564.22616080806,2025-09-25,lost,
OPP-0007318,ACME-EU-01830,367550.82179423474,2025-10-02,lost,2025-10-15
OPP-0007319,ACME-EU-01830,132582.00757900788,2026-02-24,won,
OPP-0007320,ACME-EU-01830,1139693.608090727,2025-07-28,lost,2025-08-23
OPP-0007321,ACME-EU-01831,1111915.5784032268,2025-12-27,lost,2026-02-12
OPP-0007322,ACME-EU-01831,450206.15722160286,2025-07-04,lost,2025-08-16
OPP-0007323,ACME-EU-01831,1405892.3425825057,2025-12-09,lost,2026-01-07
OPP-0007324,ACME-EU-01831,1495158.7311778774,2025-08-06,won,2025-08-28
OPP-0007325,ACME-EU-01832,555241.5004951169,2025-12-10,lost,2026-02-04
OPP-0007326,ACME-EU-01832,720994.5398579863,2026-02-09,lost,2026-02-23
OPP-0007327,ACME-EU-01832,1981419.7610771505,2025-05-09,won,2025-06-11
OPP-0007328,ACME-EU-01832,779815.7123089316,2025-08-02,lost,2025-09-18
OPP-0007329,ACME-EU-01833,1533563.2599243985,2025-04-16,lost,2025-05-12
OPP-0007330,ACME-EU-01833,932814.581928383,2025-08-07,lost,
OPP-0007331,ACME-EU-01833,1597022.414328903,2025-08-01,won,
OPP-0007332,ACME-EU-01833,1549595.3156261633,2026-01-27,lost,2026-03-08
OPP-0007333,ACME-EU-01834,1352124.2491371445,2025-10-26,won,
OPP-0007334,ACME-EU-01834,1716817.7752763794,2026-01-27,won,
OPP-0007335,ACME-EU-01834,1881476.0650114862,2025-09-27,won,2025-11-03
OPP-0007336,ACME-EU-01834,1180967.4748815636,2025-05-31,won,2025-06-10
OPP-0007337,ACME-EU-01835,513064.36908435414,2026-01-11,won,
OPP-0007338,ACME-EU-01835,827326.4752059462,2025-05-12,won,2025-05-23
OPP-0007339,ACME-EU-01835,1528696.1413509217,2025-04-22,lost,2025-06-03
OPP-0007340,ACME-EU-01835,1319222.7959915455,2026-02-13,won,2026-04-03
OPP-0007341,ACME-EU-01836,396706.760202235,2025-12-27,lost,
OPP-0007342,ACME-EU-01836,149917.10523552817,2025-11-01,lost,
OPP-0007343,ACME-EU-01836,1381775.1074070265,2025-12-13,lost,2026-01-20
OPP-0007344,ACME-EU-01836,539604.0968572234,2025-04-14,lost,
OPP-0007345,ACME-EU-01837,1024356.9752716542,2025-10-08,lost,2025-10-21
OPP-0007346,ACME-EU-01837,1506156.2063995588,2025-09-09,lost,2025-10-06
OPP-0007347,ACME-EU-01837,1147200.2222798497,2025-11-05,won,2025-12-08
OPP-0007348,ACME-EU-01837,212440.03706800297,2026-01-02,won,
OPP-0007349,ACME-EU-01838,411881.461727933,2026-03-04,lost,2026-04-14
OPP-0007350,ACME-EU-01838,477689.95886029233,2025-11-05,lost,2025-11-23
OPP-0007351,ACME-EU-01838,552835.2946074475,2025-04-30,won,2025-06-25
OPP-0007352,ACME-EU-01838,1152536.6143034834,2025-04-18,lost,2025-05-13
OPP-0007353,ACME-EU-01839,1032733.2706595173,2026-01-16,lost,2026-02-15
OPP-0007354,ACME-EU-01839,446162.0748102074,2026-01-03,won,2026-02-11
OPP-0007355,ACME-EU-01839,181731.9447385898,2025-04-30,lost,
OPP-0007356,ACME-EU-01839,384292.79872570024,2025-12-18,lost,2025-12-30
OPP-0007357,ACME-EU-01840,1969543.5596062765,2025-12-13,lost,2026-01-24
OPP-0007358,ACME-EU-01840,963666.5520933709,2026-03-08,won,2026-04-17
OPP-0007359,ACME-EU-01840,1741323.7341691193,2025-08-18,won,2025-10-11
OPP-0007360,ACME-EU-01840,1705067.3100042443,2025-10-11,won,2025-11-03
OPP-0007361,ACME-EU-01841,1047463.1370526038,2025-05-21,lost,
OPP-0007362,ACME-EU-01841,1428041.0314980599,2025-11-27,lost,2025-12-12
OPP-0007363,ACME-EU-01841,425866.420304789,2026-02-14,won,
OPP-0007364,ACME-EU-01841,1392373.5746074712,2025-08-10,won,
OPP-0007365,ACME-EU-01842,581149.9295634145,2026-01-04,lost,2026-01-18
OPP-0007366,ACME-EU-01842,1672521.088670594,2025-08-13,lost,2025-09-20
OPP-0007367,ACME-EU-01842,213262.05956237434,2025-07-02,lost,2025-08-17
OPP-0007368,ACME-EU-01842,1557620.412126291,2025-11-13,lost,2025-12-28
OPP-0007369,ACME-EU-01843,244876.96780880808,2025-11-14,lost,2025-12-14
OPP-0007370,ACME-EU-01843,1768319.0119439024,2025-07-16,lost,2025-08-06
OPP-0007371,ACME-EU-01843,643198.8103632572,2025-11-25,lost,2026-01-19
OPP-0007372,ACME-EU-01843,1326067.0614196209,2025-06-24,lost,
OPP-0007373,ACME-EU-01844,1000629.4433095456,2026-01-23,lost,2026-02-24
OPP-0007374,ACME-EU-01844,764291.133261561,2025-05-03,lost,2025-05-26
OPP-0007375,ACME-EU-01844,1308611.574707818,2025-04-13,lost,2025-06-04
OPP-0007376,ACME-EU-01844,1897669.812074914,2025-08-06,won,2025-09-26
OPP-0007377,ACME-EU-01845,130476.00738051262,2025-05-13,lost,2025-06-01
OPP-0007378,ACME-EU-01845,1841763.0689720532,2025-04-11,won,
OPP-0007379,ACME-EU-01845,1237709.2272909763,2026-02-14,won,
OPP-0007380,ACME-EU-01845,1624262.886499652,2026-02-03,won,2026-03-11
OPP-0007381,ACME-EU-01846,798556.1591968413,2026-02-14,lost,2026-04-05
OPP-0007382,ACME-EU-01846,970093.8009333467,2026-02-10,won,2026-02-21
OPP-0007383,ACME-EU-01846,1744258.9660122697,2026-02-22,won,2026-03-17
OPP-0007384,ACME-EU-01846,858953.541129155,2026-01-10,won,
OPP-0007385,ACME-EU-01847,1092586.1551607158,2025-07-10,won,
OPP-0007386,ACME-EU-01847,89380.10001444916,2025-08-15,lost,2025-08-31
OPP-0007387,ACME-EU-01847,359266.11138418247,2025-06-12,lost,2025-07-08
OPP-0007388,ACME-EU-01847,1301288.6905508596,2025-07-04,lost,2025-08-02
OPP-0007389,ACME-EU-01848,1448104.9570745605,2025-06-16,lost,2025-07-03
OPP-0007390,ACME-EU-01848,1186071.8267297738,2025-08-29,lost,2025-09-27
OPP-0007391,ACME-EU-01848,329454.57073744084,2025-04-09,lost,2025-05-24
OPP-0007392,ACME-EU-01848,918540.5857267779,2025-08-04,lost,2025-08-18
OPP-0007393,ACME-EU-01849,742434.7944082201,2025-11-15,won,2025-12-07
OPP-0007394,ACME-EU-01849,1016539.6208684222,2026-01-01,won,2026-02-18
OPP-0007395,ACME-EU-01849,1747141.6173804838,2025-05-15,won,2025-07-01
OPP-0007396,ACME-EU-01849,1562929.8053843712,2025-04-19,lost,2025-05-15
OPP-0007397,ACME-EU-01850,213779.52770885994,2025-12-25,lost,2026-01-09
OPP-0007398,ACME-EU-01850,1786102.9356604004,2025-11-27,lost,2025-12-25
OPP-0007399,ACME-EU-01850,969945.944742156,2025-05-17,won,
OPP-0007400,ACME-EU-01850,1500531.182527697,2025-09-13,lost,2025-10-17
OPP-0007401,ACME-EU-01851,323076.5009654867,2025-08-07,won,
OPP-0007402,ACME-EU-01851,1357903.0751287437,2025-04-29,lost,2025-05-11
OPP-0007403,ACME-EU-01851,510835.73433844297,2026-01-30,lost,2026-03-21
OPP-0007404,ACME-EU-01851,904842.7494248165,2025-06-24,won,2025-07-31
OPP-0007405,ACME-EU-01852,82882.59666010359,2025-08-18,won,2025-09-22
OPP-0007406,ACME-EU-01852,345640.74396442826,2026-03-03,lost,2026-04-28
OPP-0007407,ACME-EU-01852,229556.96159105856,2026-01-20,lost,
OPP-0007408,ACME-EU-01852,517501.13722960395,2026-02-12,won,2026-03-01
OPP-0007409,ACME-EU-01853,245035.27554742843,2025-09-30,won,2025-10-24
OPP-0007410,ACME-EU-01853,1399224.5519081457,2025-09-15,won,2025-09-25
OPP-0007411,ACME-EU-01853,106627.80930797778,2025-12-21,lost,2026-02-08
OPP-0007412,ACME-EU-01853,1254593.976218746,2026-03-08,lost,
OPP-0007413,ACME-EU-01854,324380.2701098698,2025-10-29,lost,
OPP-0007414,ACME-EU-01854,1893064.841496899,2025-06-07,lost,2025-07-09
OPP-0007415,ACME-EU-01854,1869533.4425642157,2025-11-13,lost,2025-12-28
OPP-0007416,ACME-EU-01854,489731.0499158771,2025-09-27,lost,2025-11-17
OPP-0007417,ACME-EU-01855,1248121.5315349074,2025-05-26,won,
OPP-0007418,ACME-EU-01855,104610.37297129395,2026-02-10,won,2026-03-07
OPP-0007419,ACME-EU-01855,1866987.6589497896,2025-04-11,won,
OPP-0007420,ACME-EU-01855,1069825.2509738337,2026-03-09,won,2026-05-07
OPP-0007421,ACME-EU-01856,134285.14526466903,2025-09-03,won,
OPP-0007422,ACME-EU-01856,717874.9863658679,2026-01-13,lost,2026-01-26
OPP-0007423,ACME-EU-01856,199856.4506294067,2026-02-03,lost,2026-02-20
OPP-0007424,ACME-EU-01856,816241.6567780518,2025-11-18,lost,2026-01-02
OPP-0007425,ACME-EU-01857,1356356.36721458,2025-05-28,lost,
OPP-0007426,ACME-EU-01857,966285.3206808072,2025-05-04,won,
OPP-0007427,ACME-EU-01857,798258.2407029362,2026-02-02,lost,
OPP-0007428,ACME-EU-01857,282356.23880390637,2025-08-05,lost,
OPP-0007429,ACME-EU-01858,527631.1391026299,2025-12-20,lost,2026-01-08
OPP-0007430,ACME-EU-01858,245279.4110897847,2025-04-30,lost,
OPP-0007431,ACME-EU-01858,1624622.5267304885,2025-12-17,lost,
OPP-0007432,ACME-EU-01858,313717.664570209,2026-01-04,lost,2026-02-12
OPP-0007433,ACME-EU-01859,1210978.0647703423,2025-04-19,lost,2025-06-03
OPP-0007434,ACME-EU-01859,718343.8064982495,2025-11-02,won,2025-11-27
OPP-0007435,ACME-EU-01859,490657.85007760784,2025-05-07,lost,2025-06-15
OPP-0007436,ACME-EU-01859,1296963.4570096023,2026-02-16,won,
