account_id,conference_id,signal_strength
ACME-EU-01148,CONF-014,low
ACME-EU-01149,CONF-020,high
ACME-EU-01149,CONF-001,high
ACME-EU-01150,CONF-025,low
ACME-EU-01150,CONF-021,medium
ACME-EU-01150,CONF-004,high
ACME-EU-01150,CONF-015,medium
ACME-EU-01150,CONF-005,medium
ACME-EU-01150,CONF-001,high
ACME-EU-01152,CONF-007,medium
ACME-EU-01152,CONF-010,high
ACME-EU-01152,CONF-022,high
ACME-EU-01152,CONF-012,low
ACME-EU-01154,CONF-011,high
ACME-EU-01154,CONF-016,medium
ACME-EU-01154,CONF-001,high
ACME-EU-01154,CONF-003,low
ACME-EU-01154,CONF-019,low
ACME-EU-01155,CONF-005,low
ACME-EU-01156,CONF-020,medium
ACME-EU-01156,CONF-006,high
ACME-EU-01158,CONF-013,low
ACME-EU-01158,CONF-018,low
ACME-EU-01158,CONF-024,medium
ACME-EU-01159,CONF-024,low
ACME-EU-01159,CONF-003,low
ACME-EU-01159,CONF-022,high
ACME-EU-01159,CONF-021,low
ACME-EU-01160,CONF-025,medium
ACME-EU-01160,CONF-021,high
ACME-EU-01160,CONF-016,low
ACME-EU-01160,CONF-006,high
ACME-EU-01160,CONF-005,medium
ACME-EU-01162,CONF-015,medium
ACME-EU-01162,CONF-022,medium
ACME-EU-01162,CONF-020,medium
ACME-EU-01162,CONF-016,low
ACME-EU-01162,CONF-025,low
ACME-EU-01162,CONF-003,low
ACME-EU-01163,CONF-016,low
ACME-EU-01163,CONF-004,high
ACME-EU-01163,CONF-015,medium
ACME-EU-01163,CONF-012,medium
ACME-EU-01163,CONF-006,medium
ACME-EU-01168,CONF-009,high
ACME-EU-01168,CONF-010,low
ACME-EU-01168,CONF-002,low
ACME-EU-01168,CONF-011,low
ACME-EU-01170,CONF-019,medium
ACME-EU-01170,CONF-008,medium
ACME-EU-01170,CONF-021,medium
ACME-EU-01170,CONF-007,medium
ACME-EU-01170,CONF-006,medium
ACME-EU-01171,CONF-017,low
ACME-EU-01171,CONF-018,low
ACME-EU-01172,CONF-009,high
ACME-EU-01172,CONF-003,low
ACME-EU-01172,CONF-014,low
ACME-EU-01173,CONF-023,low
ACME-EU-01174,CONF-004,high
ACME-EU-01174,CONF-022,medium
ACME-EU-01174,CONF-016,medium
ACME-EU-01174,CONF-019,medium
ACME-EU-01174,CONF-008,low
ACME-EU-01174,CONF-012,high
ACME-EU-01174,CONF-013,medium
ACME-EU-01174,CONF-023,medium
ACME-EU-01174,CONF-020,medium
ACME-EU-01174,CONF-017,high
ACME-EU-01175,CONF-010,medium
ACME-EU-01175,CONF-024,low
ACME-EU-01175,CONF-008,low
ACME-EU-01175,CONF-021,high
ACME-EU-01175,CONF-003,high
ACME-EU-01176,CONF-012,medium
ACME-EU-01176,CONF-013,medium
ACME-EU-01176,CONF-025,low
ACME-EU-01176,CONF-007,low
ACME-EU-01176,CONF-019,low
ACME-EU-01177,CONF-007,medium
ACME-EU-01177,CONF-009,high
ACME-EU-01179,CONF-009,medium
ACME-EU-01179,CONF-017,medium
ACME-EU-01179,CONF-002,high
ACME-EU-01179,CONF-012,high
ACME-EU-01179,CONF-023,high
ACME-EU-01179,CONF-025,medium
ACME-EU-01179,CONF-020,high
ACME-EU-01179,CONF-001,high
ACME-EU-01179,CONF-019,low
ACME-EU-01179,CONF-008,low
ACME-EU-01179,CONF-007,medium
ACME-EU-01180,CONF-018,high
ACME-EU-01180,CONF-022,high
ACME-EU-01180,CONF-019,medium
ACME-EU-01181,CONF-004,high
ACME-EU-01181,CONF-023,high
ACME-EU-01182,CONF-003,medium
ACME-EU-01183,CONF-010,medium
ACME-EU-01183,CONF-014,low
ACME-EU-01183,CONF-024,high
ACME-EU-01183,CONF-013,low
ACME-EU-01183,CONF-007,medium
ACME-EU-01183,CONF-001,high
ACME-EU-01184,CONF-022,high
ACME-EU-01184,CONF-019,medium
ACME-EU-01184,CONF-025,high
ACME-EU-01185,CONF-011,medium
ACME-EU-01185,CONF-022,low
ACME-EU-01186,CONF-022,medium
ACME-EU-01188,CONF-022,medium
ACME-EU-01188,CONF-004,medium
ACME-EU-01190,CONF-020,low
ACME-EU-01190,CONF-016,medium
ACME-EU-01192,CONF-015,low
ACME-EU-01193,CONF-024,low
ACME-EU-01193,CONF-010,low
ACME-EU-01194,CONF-009,low
ACME-EU-01194,CONF-003,high
ACME-EU-01195,CONF-019,high
ACME-EU-01195,CONF-009,medium
ACME-EU-01195,CONF-013,low
ACME-EU-01195,CONF-022,medium
ACME-EU-01195,CONF-004,low
ACME-EU-01195,CONF-003,medium
ACME-EU-01195,CONF-025,low
ACME-EU-01195,CONF-008,medium
ACME-EU-01195,CONF-021,high
ACME-EU-01195,CONF-016,low
ACME-EU-01196,CONF-023,low
ACME-EU-01196,CONF-003,medium
ACME-EU-01196,CONF-001,medium
ACME-EU-01197,CONF-016,high
ACME-EU-01197,CONF-004,high
ACME-EU-01197,CONF-007,low
ACME-EU-01197,CONF-019,high
ACME-EU-01197,CONF-010,high
ACME-EU-01197,CONF-012,high
ACME-EU-01197,CONF-005,medium
ACME-EU-01197,CONF-003,low
ACME-EU-01197,CONF-018,low
ACME-EU-01197,CONF-009,medium
ACME-EU-01199,CONF-022,medium
ACME-EU-01199,CONF-002,medium
ACME-EU-01199,CONF-025,medium
ACME-EU-01199,CONF-014,low
ACME-EU-01200,CONF-024,low
ACME-EU-01200,CONF-018,medium
ACME-EU-01201,CONF-025,high
ACME-EU-01202,CONF-003,high
ACME-EU-01202,CONF-013,low
ACME-EU-01205,CONF-010,low
ACME-EU-01205,CONF-018,low
ACME-EU-01205,CONF-005,high
ACME-EU-01205,CONF-009,high
ACME-EU-01206,CONF-018,medium
ACME-EU-01207,CONF-013,medium
ACME-EU-01207,CONF-004,medium
ACME-EU-01209,CONF-004,high
ACME-EU-01209,CONF-005,low
ACME-EU-01209,CONF-020,medium
ACME-EU-01209,CONF-019,high
ACME-EU-01209,CONF-017,medium
ACME-EU-01209,CONF-024,high
ACME-EU-01212,CONF-015,low
ACME-EU-01212,CONF-020,low
ACME-EU-01215,CONF-023,medium
ACME-EU-01215,CONF-002,medium
ACME-EU-01217,CONF-008,low
ACME-EU-01217,CONF-009,medium
ACME-EU-01218,CONF-006,high
ACME-EU-01220,CONF-005,high
ACME-EU-01220,CONF-009,medium
ACME-EU-01220,CONF-003,low
ACME-EU-01220,CONF-004,low
ACME-EU-01223,CONF-019,low
ACME-EU-01225,CONF-020,medium
ACME-EU-01225,CONF-023,high
ACME-EU-01226,CONF-001,high
ACME-EU-01227,CONF-004,medium
ACME-EU-01227,CONF-020,medium
ACME-EU-01227,CONF-018,low
ACME-EU-01227,CONF-001,low
ACME-EU-01228,CONF-008,high
ACME-EU-01229,CONF-021,low
ACME-EU-01229,CONF-019,high
ACME-EU-01229,CONF-005,low
ACME-EU-01229,CONF-001,low
ACME-EU-01230,CONF-012,low
ACME-EU-01230,CONF-002,medium
ACME-EU-01232,CONF-023,high
ACME-EU-01232,CONF-025,medium
ACME-EU-01232,CONF-001,low
ACME-EU-01232,CONF-020,low
ACME-EU-01232,CONF-005,medium
ACME-EU-01232,CONF-013,high
ACME-EU-01233,CONF-006,high
ACME-EU-01234,CONF-008,low
ACME-EU-01235,CONF-009,low
ACME-EU-01237,CONF-019,high
ACME-EU-01237,CONF-025,high
ACME-EU-01239,CONF-019,high
ACME-EU-01239,CONF-008,medium
ACME-EU-01239,CONF-025,low
ACME-EU-01239,CONF-013,low
ACME-EU-01240,CONF-001,medium
ACME-EU-01241,CONF-008,high
ACME-EU-01243,CONF-011,low
ACME-EU-01244,CONF-009,medium
ACME-EU-01244,CONF-024,medium
ACME-EU-01244,CONF-002,low
ACME-EU-01244,CONF-005,medium
ACME-EU-01245,CONF-004,medium
ACME-EU-01245,CONF-022,high
ACME-EU-01245,CONF-020,high
ACME-EU-01245,CONF-009,low
ACME-EU-01245,CONF-016,medium
ACME-EU-01245,CONF-019,high
ACME-EU-01250,CONF-016,low
ACME-EU-01250,CONF-006,medium
ACME-EU-01253,CONF-002,low
ACME-EU-01253,CONF-021,high
ACME-EU-01253,CONF-008,high
ACME-EU-01253,CONF-007,low
ACME-EU-01253,CONF-019,medium
ACME-EU-01254,CONF-001,high
ACME-EU-01254,CONF-005,low
ACME-EU-01254,CONF-025,high
ACME-EU-01254,CONF-022,low
ACME-EU-01254,CONF-014,medium
ACME-EU-01259,CONF-016,low
ACME-EU-01259,CONF-003,medium
ACME-EU-01259,CONF-010,high
ACME-EU-01260,CONF-001,high
ACME-EU-01260,CONF-011,low
ACME-EU-01260,CONF-013,medium
ACME-EU-01260,CONF-009,low
ACME-EU-01261,CONF-008,high
ACME-EU-01262,CONF-013,medium
ACME-EU-01262,CONF-014,high
ACME-EU-01262,CONF-007,low
ACME-EU-01262,CONF-004,medium
ACME-EU-01262,CONF-010,medium
ACME-EU-01262,CONF-012,medium
ACME-EU-01264,CONF-016,medium
ACME-EU-01264,CONF-009,medium
ACME-EU-01264,CONF-008,high
ACME-EU-01264,CONF-002,high
ACME-EU-01266,CONF-020,medium
ACME-EU-01268,CONF-004,high
ACME-EU-01269,CONF-022,medium
ACME-EU-01269,CONF-014,high
ACME-EU-01269,CONF-009,high
ACME-EU-01270,CONF-022,high
ACME-EU-01270,CONF-023,medium
ACME-EU-01270,CONF-001,low
ACME-EU-01270,CONF-003,medium
ACME-EU-01270,CONF-018,low
ACME-EU-01270,CONF-005,low
ACME-EU-01270,CONF-004,medium
ACME-EU-01271,CONF-014,medium
ACME-EU-01271,CONF-008,high
ACME-EU-01274,CONF-009,low
ACME-EU-01276,CONF-014,low
ACME-EU-01276,CONF-022,high
ACME-EU-01276,CONF-002,low
ACME-EU-01276,CONF-008,low
ACME-EU-01276,CONF-023,medium
ACME-EU-01277,CONF-009,medium
ACME-EU-01277,CONF-022,low
ACME-EU-01277,CONF-014,medium
ACME-EU-01278,CONF-025,medium
ACME-EU-01278,CONF-014,low
ACME-EU-01279,CONF-021,low
ACME-EU-01279,CONF-013,medium
ACME-EU-01280,CONF-004,medium
ACME-EU-01280,CONF-024,high
ACME-EU-01281,CONF-020,low
ACME-EU-01281,CONF-013,low
ACME-EU-01281,CONF-010,low
ACME-EU-01281,CONF-003,low
ACME-EU-01281,CONF-002,medium
ACME-EU-01282,CONF-018,low
ACME-EU-01282,CONF-013,low
ACME-EU-01283,CONF-013,high
ACME-EU-01283,CONF-007,high
ACME-EU-01283,CONF-005,low
ACME-EU-01283,CONF-017,medium
ACME-EU-01283,CONF-011,high
ACME-EU-01284,CONF-011,low
ACME-EU-01284,CONF-003,high
ACME-EU-01285,CONF-017,medium
ACME-EU-01285,CONF-006,low
ACME-EU-01285,CONF-024,high
ACME-EU-01285,CONF-019,high
ACME-EU-01286,CONF-025,low
ACME-EU-01286,CONF-024,high
ACME-EU-01286,CONF-019,medium
ACME-EU-01288,CONF-011,high
ACME-EU-01288,CONF-021,high
ACME-EU-01288,CONF-006,medium
ACME-EU-01288,CONF-024,medium
ACME-EU-01292,CONF-012,low
ACME-EU-01292,CONF-025,medium
ACME-EU-01292,CONF-002,medium
ACME-EU-01292,CONF-008,medium
ACME-EU-01292,CONF-004,high
ACME-EU-01292,CONF-014,high
ACME-EU-01293,CONF-020,low
ACME-EU-01294,CONF-001,medium
ACME-EU-01294,CONF-014,medium
ACME-EU-01296,CONF-023,medium
ACME-EU-01297,CONF-019,high
ACME-EU-01297,CONF-007,low
ACME-EU-01297,CONF-002,high
ACME-EU-01297,CONF-006,medium
ACME-EU-01297,CONF-025,low
ACME-EU-01298,CONF-005,high
ACME-EU-01298,CONF-023,medium
ACME-EU-01298,CONF-016,low
ACME-EU-01300,CONF-006,low
ACME-EU-01301,CONF-018,medium
ACME-EU-01301,CONF-014,medium
ACME-EU-01301,CONF-002,medium
ACME-EU-01301,CONF-015,medium
ACME-EU-01303,CONF-022,high
ACME-EU-01303,CONF-010,medium
ACME-EU-01303,CONF-013,high
ACME-EU-01303,CONF-002,medium
ACME-EU-01304,CONF-004,high
ACME-EU-01304,CONF-025,high
ACME-EU-01304,CONF-018,low
ACME-EU-01304,CONF-012,low
ACME-EU-01304,CONF-007,medium
ACME-EU-01304,CONF-008,medium
ACME-EU-01304,CONF-019,high
ACME-EU-01304,CONF-014,medium
ACME-EU-01304,CONF-020,low
ACME-EU-01305,CONF-024,medium
ACME-EU-01305,CONF-005,medium
ACME-EU-01305,CONF-023,medium
ACME-EU-01305,CONF-009,low
ACME-EU-01305,CONF-007,medium
ACME-EU-01305,CONF-012,low
ACME-EU-01305,CONF-018,high
ACME-EU-01305,CONF-008,low
ACME-EU-01305,CONF-001,high
ACME-EU-01307,CONF-010,low
ACME-EU-01307,CONF-005,medium
ACME-EU-01308,CONF-019,medium
ACME-EU-01308,CONF-021,low
ACME-EU-01308,CONF-005,medium
ACME-EU-01308,CONF-017,medium
ACME-EU-01308,CONF-010,medium
ACME-EU-01309,CONF-001,low
ACME-EU-01309,CONF-014,low
ACME-EU-01312,CONF-023,high
ACME-EU-01312,CONF-003,medium
ACME-EU-01312,CONF-004,high
ACME-EU-01312,CONF-013,medium
ACME-EU-01313,CONF-009,high
ACME-EU-01314,CONF-005,medium
ACME-EU-01314,CONF-011,low
ACME-EU-01314,CONF-007,high
ACME-EU-01315,CONF-015,low
ACME-EU-01316,CONF-014,high
ACME-EU-01316,CONF-018,high
ACME-EU-01317,CONF-012,medium
ACME-EU-01318,CONF-020,low
ACME-EU-01318,CONF-022,medium
ACME-EU-01318,CONF-021,high
ACME-EU-01318,CONF-007,low
ACME-EU-01318,CONF-018,high
ACME-EU-01322,CONF-003,medium
ACME-EU-01322,CONF-010,medium
ACME-EU-01322,CONF-001,high
ACME-EU-01322,CONF-015,low
ACME-EU-01322,CONF-016,medium
ACME-EU-01322,CONF-020,medium
ACME-EU-01322,CONF-005,high
ACME-EU-01322,CONF-018,medium
ACME-EU-01322,CONF-013,high
ACME-EU-01323,CONF-014,high
ACME-EU-01323,CONF-011,high
ACME-EU-01323,CONF-018,low
ACME-EU-01323,CONF-009,low
ACME-EU-01323,CONF-012,low
ACME-EU-01323,CONF-015,medium
ACME-EU-01324,CONF-010,high
ACME-EU-01324,CONF-006,low
ACME-EU-01324,CONF-025,high
ACME-EU-01324,CONF-023,low
ACME-EU-01324,CONF-021,low
ACME-EU-01324,CONF-024,low
ACME-EU-01325,CONF-007,low
ACME-EU-01325,CONF-006,high
ACME-EU-01325,CONF-017,high
ACME-EU-01325,CONF-018,medium
ACME-EU-01325,CONF-022,high
ACME-EU-01325,CONF-021,medium
ACME-EU-01325,CONF-010,medium
ACME-EU-01325,CONF-011,medium
ACME-EU-01325,CONF-019,medium
ACME-EU-01325,CONF-014,high
ACME-EU-01326,CONF-010,high
ACME-EU-01326,CONF-017,low
ACME-EU-01330,CONF-022,low
ACME-EU-01330,CONF-010,low
ACME-EU-01330,CONF-001,high
ACME-EU-01330,CONF-019,medium
ACME-EU-01331,CONF-006,medium
ACME-EU-01331,CONF-010,medium
ACME-EU-01331,CONF-020,low
ACME-EU-01331,CONF-002,high
ACME-EU-01332,CONF-002,high
ACME-EU-01332,CONF-004,medium
ACME-EU-01333,CONF-007,low
ACME-EU-01333,CONF-021,medium
ACME-EU-01336,CONF-009,high
ACME-EU-01336,CONF-002,low
ACME-EU-01336,CONF-022,low
ACME-EU-01338,CONF-015,low
ACME-EU-01338,CONF-003,medium
ACME-EU-01338,CONF-013,high
ACME-EU-01338,CONF-020,low
ACME-EU-01339,CONF-018,high
ACME-EU-01341,CONF-012,high
ACME-EU-01341,CONF-022,low
ACME-EU-01341,CONF-025,high
ACME-EU-01341,CONF-010,high
ACME-EU-01342,CONF-011,low
ACME-EU-01344,CONF-007,low
ACME-EU-01344,CONF-016,high
ACME-EU-01344,CONF-010,high
ACME-EU-01344,CONF-022,high
ACME-EU-01344,CONF-001,high
ACME-EU-01344,CONF-024,medium
ACME-EU-01344,CONF-018,high
ACME-EU-01344,CONF-008,medium
ACME-EU-01344,CONF-023,medium
ACME-EU-01344,CONF-011,low
ACME-EU-01345,CONF-004,high
ACME-EU-01345,CONF-020,low
ACME-EU-01349,CONF-021,low
ACME-EU-01349,CONF-016,high
ACME-EU-01352,CONF-007,high
ACME-EU-01352,CONF-009,high
ACME-EU-01352,CONF-015,high
ACME-EU-01352,CONF-020,low
ACME-EU-01352,CONF-024,high
ACME-EU-01352,CONF-010,high
ACME-EU-01352,CONF-008,high
ACME-EU-01352,CONF-014,medium
ACME-EU-01353,CONF-014,medium
ACME-EU-01353,CONF-011,high
ACME-EU-01353,CONF-013,high
ACME-EU-01353,CONF-016,low
ACME-EU-01353,CONF-015,low
ACME-EU-01353,CONF-007,medium
ACME-EU-01353,CONF-024,high
ACME-EU-01353,CONF-002,high
ACME-EU-01353,CONF-020,high
ACME-EU-01353,CONF-003,low
ACME-EU-01354,CONF-017,high
ACME-EU-01354,CONF-001,low
ACME-EU-01355,CONF-005,high
ACME-EU-01355,CONF-007,medium
ACME-EU-01356,CONF-009,medium
ACME-EU-01356,CONF-023,medium
ACME-EU-01357,CONF-022,medium
ACME-EU-01357,CONF-008,low
ACME-EU-01357,CONF-015,low
ACME-EU-01357,CONF-024,high
ACME-EU-01357,CONF-018,medium
ACME-EU-01357,CONF-006,high
ACME-EU-01357,CONF-012,low
ACME-EU-01357,CONF-003,low
ACME-EU-01357,CONF-010,high
ACME-EU-01358,CONF-011,low
ACME-EU-01359,CONF-024,high
ACME-EU-01359,CONF-020,high
ACME-EU-01359,CONF-023,low
ACME-EU-01359,CONF-009,low
ACME-EU-01360,CONF-022,high
ACME-EU-01360,CONF-024,medium
ACME-EU-01360,CONF-021,low
ACME-EU-01360,CONF-020,high
ACME-EU-01360,CONF-015,low
ACME-EU-01362,CONF-001,medium
ACME-EU-01362,CONF-014,medium
ACME-EU-01363,CONF-003,high
ACME-EU-01364,CONF-007,medium
ACME-EU-01364,CONF-005,low
ACME-EU-01365,CONF-006,medium
ACME-EU-01365,CONF-008,low
ACME-EU-01367,CONF-024,low
ACME-EU-01367,CONF-015,high
ACME-EU-01367,CONF-004,low
ACME-EU-01367,CONF-009,high
ACME-EU-01368,CONF-023,high
ACME-EU-01368,CONF-009,low
ACME-EU-01369,CONF-016,low
ACME-EU-01369,CONF-004,medium
ACME-EU-01369,CONF-011,medium
ACME-EU-01369,CONF-006,low
ACME-EU-01369,CONF-015,high
ACME-EU-01370,CONF-006,low
ACME-EU-01370,CONF-012,medium
ACME-EU-01370,CONF-011,low
ACME-EU-01370,CONF-023,medium
ACME-EU-01370,CONF-010,high
ACME-EU-01371,CONF-020,high
ACME-EU-01371,CONF-004,low
ACME-EU-01372,CONF-021,high
ACME-EU-01372,CONF-006,low
ACME-EU-01373,CONF-009,low
ACME-EU-01373,CONF-005,low
ACME-EU-01376,CONF-006,low
ACME-EU-01377,CONF-022,high
ACME-EU-01377,CONF-006,high
ACME-EU-01378,CONF-010,medium
ACME-EU-01378,CONF-016,high
ACME-EU-01379,CONF-001,low
ACME-EU-01380,CONF-020,high
ACME-EU-01380,CONF-019,low
ACME-EU-01380,CONF-024,high
ACME-EU-01382,CONF-009,low
ACME-EU-01382,CONF-002,high
ACME-EU-01382,CONF-004,medium
ACME-EU-01382,CONF-015,high
ACME-EU-01383,CONF-021,medium
ACME-EU-01383,CONF-025,high
ACME-EU-01383,CONF-008,low
ACME-EU-01385,CONF-009,low
ACME-EU-01385,CONF-004,low
ACME-EU-01385,CONF-012,high
ACME-EU-01385,CONF-017,high
ACME-EU-01387,CONF-023,medium
ACME-EU-01388,CONF-025,high
ACME-EU-01388,CONF-015,low
ACME-EU-01388,CONF-007,low
ACME-EU-01389,CONF-007,high
ACME-EU-01390,CONF-007,medium
ACME-EU-01391,CONF-009,medium
ACME-EU-01391,CONF-019,high
ACME-EU-01391,CONF-002,high
ACME-EU-01391,CONF-021,high
ACME-EU-01391,CONF-023,medium
ACME-EU-01391,CONF-015,high
ACME-EU-01391,CONF-004,high
ACME-EU-01391,CONF-013,high
ACME-EU-01391,CONF-008,low
ACME-EU-01391,CONF-005,high
ACME-EU-01391,CONF-016,medium
ACME-EU-01392,CONF-024,high
ACME-EU-01392,CONF-009,high
ACME-EU-01393,CONF-010,medium
ACME-EU-01393,CONF-001,high
ACME-EU-01394,CONF-006,high
ACME-EU-01394,CONF-021,high
ACME-EU-01395,CONF-008,high
ACME-EU-01395,CONF-015,high
ACME-EU-01396,CONF-022,medium
ACME-EU-01396,CONF-012,high
ACME-EU-01396,CONF-005,medium
ACME-EU-01396,CONF-002,high
ACME-EU-01396,CONF-006,medium
ACME-EU-01398,CONF-022,medium
ACME-EU-01399,CONF-018,high
ACME-EU-01399,CONF-001,high
ACME-EU-01399,CONF-009,high
ACME-EU-01399,CONF-008,medium
ACME-EU-01399,CONF-012,medium
ACME-EU-01400,CONF-008,high
ACME-EU-01400,CONF-020,medium
ACME-EU-01400,CONF-007,low
ACME-EU-01402,CONF-017,low
ACME-EU-01402,CONF-019,high
ACME-EU-01403,CONF-020,low
ACME-EU-01403,CONF-005,high
ACME-EU-01404,CONF-024,high
ACME-EU-01404,CONF-018,medium
ACME-EU-01405,CONF-006,medium
ACME-EU-01405,CONF-024,low
ACME-EU-01405,CONF-012,high
ACME-EU-01408,CONF-012,medium
ACME-EU-01410,CONF-012,low
ACME-EU-01410,CONF-018,high
ACME-EU-01412,CONF-010,high
ACME-EU-01413,CONF-003,medium
ACME-EU-01413,CONF-022,low
ACME-EU-01414,CONF-020,high
ACME-EU-01414,CONF-006,high
ACME-EU-01415,CONF-022,low
ACME-EU-01415,CONF-017,low
ACME-EU-01416,CONF-006,high
ACME-EU-01416,CONF-023,high
ACME-EU-01417,CONF-013,low
ACME-EU-01417,CONF-022,low
ACME-EU-01417,CONF-015,low
ACME-EU-01417,CONF-019,high
ACME-EU-01417,CONF-004,medium
ACME-EU-01418,CONF-017,low
ACME-EU-01420,CONF-009,medium
ACME-EU-01421,CONF-025,low
ACME-EU-01421,CONF-024,high
ACME-EU-01421,CONF-021,high
ACME-EU-01421,CONF-015,medium
ACME-EU-01421,CONF-012,medium
ACME-EU-01421,CONF-005,low
ACME-EU-01422,CONF-021,medium
ACME-EU-01422,CONF-001,high
ACME-EU-01424,CONF-014,medium
ACME-EU-01424,CONF-018,low
ACME-EU-01424,CONF-019,low
ACME-EU-01426,CONF-013,medium
ACME-EU-01426,CONF-001,low
ACME-EU-01426,CONF-016,medium
ACME-EU-01426,CONF-002,high
ACME-EU-01429,CONF-020,medium
ACME-EU-01430,CONF-016,low
ACME-EU-01430,CONF-021,high
ACME-EU-01431,CONF-008,high
ACME-EU-01431,CONF-006,medium
ACME-EU-01431,CONF-017,high
ACME-EU-01431,CONF-019,low
ACME-EU-01431,CONF-018,medium
ACME-EU-01432,CONF-013,low
ACME-EU-01432,CONF-014,low
ACME-EU-01433,CONF-009,low
ACME-EU-01433,CONF-012,high
ACME-EU-01434,CONF-010,low
ACME-EU-01434,CONF-001,high
ACME-EU-01434,CONF-024,low
ACME-EU-01434,CONF-021,high
ACME-EU-01434,CONF-015,high
ACME-EU-01435,CONF-002,high
ACME-EU-01435,CONF-013,low
ACME-EU-01435,CONF-024,low
ACME-EU-01436,CONF-014,medium
ACME-EU-01436,CONF-012,high
ACME-EU-01436,CONF-011,medium
ACME-EU-01436,CONF-023,low
ACME-EU-01436,CONF-018,low
ACME-EU-01437,CONF-004,low
ACME-EU-01437,CONF-001,low
ACME-EU-01437,CONF-022,medium
ACME-EU-01440,CONF-015,medium
ACME-EU-01440,CONF-013,low
ACME-EU-01441,CONF-020,low
ACME-EU-01442,CONF-001,high
ACME-EU-01442,CONF-021,high
ACME-EU-01443,CONF-012,medium
ACME-EU-01444,CONF-016,low
ACME-EU-01444,CONF-006,high
ACME-EU-01447,CONF-008,medium
ACME-EU-01447,CONF-017,low
ACME-EU-01448,CONF-018,high
ACME-EU-01448,CONF-015,high
ACME-EU-01448,CONF-005,low
ACME-EU-01448,CONF-020,low
ACME-EU-01448,CONF-025,medium
ACME-EU-01449,CONF-010,medium
ACME-EU-01449,CONF-017,medium
ACME-EU-01450,CONF-021,low
ACME-EU-01450,CONF-013,medium
ACME-EU-01450,CONF-001,low
ACME-EU-01450,CONF-008,high
ACME-EU-01451,CONF-023,medium
ACME-EU-01451,CONF-009,low
ACME-EU-01451,CONF-019,low
ACME-EU-01451,CONF-001,low
ACME-EU-01451,CONF-021,medium
ACME-EU-01451,CONF-012,low
ACME-EU-01451,CONF-015,medium
ACME-EU-01451,CONF-016,high
ACME-EU-01451,CONF-002,high
ACME-EU-01451,CONF-017,medium
ACME-EU-01452,CONF-008,high
ACME-EU-01453,CONF-005,low
ACME-EU-01454,CONF-014,medium
ACME-EU-01454,CONF-005,low
ACME-EU-01455,CONF-006,low
ACME-EU-01455,CONF-016,high
ACME-EU-01455,CONF-019,low
ACME-EU-01455,CONF-003,high
ACME-EU-01457,CONF-009,medium
ACME-EU-01457,CONF-020,low
ACME-EU-01458,CONF-013,high
ACME-EU-01458,CONF-008,high
ACME-EU-01458,CONF-017,medium
ACME-EU-01458,CONF-021,medium
ACME-EU-01458,CONF-005,low
ACME-EU-01458,CONF-011,medium
ACME-EU-01458,CONF-009,medium
ACME-EU-01458,CONF-018,medium
ACME-EU-01459,CONF-002,high
ACME-EU-01459,CONF-016,high
ACME-EU-01459,CONF-017,low
ACME-EU-01459,CONF-001,high
ACME-EU-01459,CONF-012,low
ACME-EU-01460,CONF-025,low
ACME-EU-01464,CONF-004,low
ACME-EU-01467,CONF-013,high
ACME-EU-01468,CONF-022,high
ACME-EU-01468,CONF-011,high
ACME-EU-01470,CONF-016,low
ACME-EU-01471,CONF-021,medium
ACME-EU-01471,CONF-017,high
ACME-EU-01471,CONF-001,low
ACME-EU-01471,CONF-023,low
ACME-EU-01471,CONF-009,low
ACME-EU-01473,CONF-022,high
ACME-EU-01473,CONF-019,high
ACME-EU-01473,CONF-001,medium
ACME-EU-01475,CONF-007,high
ACME-EU-01475,CONF-018,medium
ACME-EU-01476,CONF-010,high
ACME-EU-01478,CONF-016,high
ACME-EU-01478,CONF-014,high
ACME-EU-01478,CONF-010,high
ACME-EU-01478,CONF-008,medium
ACME-EU-01479,CONF-016,medium
ACME-EU-01480,CONF-009,medium
ACME-EU-01480,CONF-017,high
ACME-EU-01480,CONF-016,medium
ACME-EU-01480,CONF-024,low
ACME-EU-01480,CONF-015,high
ACME-EU-01480,CONF-025,medium
ACME-EU-01482,CONF-010,low
ACME-EU-01483,CONF-001,high
ACME-EU-01483,CONF-019,low
ACME-EU-01483,CONF-003,low
ACME-EU-01483,CONF-015,medium
ACME-EU-01483,CONF-012,medium
ACME-EU-01485,CONF-023,low
ACME-EU-01485,CONF-005,medium
ACME-EU-01485,CONF-009,high
ACME-EU-01486,CONF-017,low
ACME-EU-01486,CONF-007,low
ACME-EU-01488,CONF-001,low
ACME-EU-01488,CONF-018,medium
ACME-EU-01488,CONF-021,medium
ACME-EU-01490,CONF-015,low
ACME-EU-01491,CONF-013,medium
ACME-EU-01491,CONF-025,medium
ACME-EU-01494,CONF-016,medium
ACME-EU-01498,CONF-006,medium
ACME-EU-01498,CONF-016,low
ACME-EU-01498,CONF-002,high
ACME-EU-01499,CONF-012,high
ACME-EU-01499,CONF-020,low
ACME-EU-01499,CONF-006,low
ACME-EU-01500,CONF-001,low
ACME-EU-01500,CONF-025,low
ACME-EU-01501,CONF-016,low
ACME-EU-01501,CONF-006,low
ACME-EU-01502,CONF-011,low
ACME-EU-01504,CONF-009,high
ACME-EU-01504,CONF-021,low
ACME-EU-01504,CONF-012,medium
ACME-EU-01504,CONF-022,low
ACME-EU-01504,CONF-024,medium
